Airbnb_id,Host_id,Borough Code,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
48794980,30283594,1,40.76548,-73.96467,Entire home/apt,1025,30,0,54,0
50227515,405442151,3,40.66213,-73.92345,Private room,1025,30,0,1,180
51843945,367484028,1,40.75735767,-73.9954069,Private room,1016,30,0,12,365
45973342,372555742,1,40.70899,-74.00677,Private room,1011,1,1,9,334
51291894,412378045,1,40.70862,-74.00793,Entire home/apt,1011,1,0,1,365
45227616,307197943,1,40.75928,-73.99062,Entire home/apt,1010,1,44,5,308
10386936,53471415,3,40.71158,-73.95364,Private room,1002,365,10,1,365
50808284,20448750,1,40.74982,-73.99425,Entire home/apt,1001,15,1,1,309
634353,836168,1,40.77416,-73.98591,Entire home/apt,1000,30,44,10,364
1146653,836168,1,40.79296,-73.96499,Entire home/apt,1000,30,24,10,364
1171581,6414296,1,40.7593,-73.99143,Entire home/apt,1000,30,0,1,0
2003807,10317189,1,40.79321,-73.9694,Entire home/apt,1000,30,0,1,0
2248580,11483903,1,40.73364,-73.99708,Entire home/apt,1000,30,0,1,0
2249928,2675913,1,40.78583,-73.9771,Entire home/apt,1000,30,0,1,0
2291943,11708656,1,40.77393,-73.95531,Entire home/apt,1000,30,0,1,0
2297192,11732741,1,40.70952,-74.0053,Entire home/apt,1000,30,0,1,0
2361020,5535265,3,40.68284,-73.93426,Entire home/apt,1000,30,11,1,365
4284848,3262095,1,40.73546,-73.98377,Shared room,1000,1,18,1,365
5015281,25870353,1,40.73635,-73.98669,Entire home/apt,1000,30,0,1,365
6896715,10489933,1,40.75895,-73.96831,Entire home/apt,1000,30,0,1,177
7823495,11898556,1,40.74291,-73.9975,Entire home/apt,1000,30,26,1,275
12339863,10035055,1,40.72248,-74.0096,Entire home/apt,1000,30,0,1,0
12851307,70208173,3,40.71303,-73.95297,Private room,1000,35,6,1,365
13025960,71948176,3,40.68906,-73.95556,Private room,1000,30,0,1,0
15314054,836168,1,40.78058,-73.98098,Entire home/apt,1000,30,17,10,364
17926371,71873381,3,40.67147,-73.97132,Entire home/apt,1000,30,0,1,362
19735722,31515758,1,40.83483,-73.9451,Entire home/apt,1000,30,1,1,0
22343274,163366045,1,40.81527,-73.95105,Private room,1000,30,0,1,0
27131400,4314926,1,40.79125,-73.97329,Entire home/apt,1000,30,1,2,27
29283634,172859639,3,40.70371,-73.93326,Entire home/apt,1000,30,4,1,0
29923555,220229838,1,40.76214,-73.97634,Hotel room,1000,30,0,11,283
29923582,220229838,1,40.7618,-73.97643,Hotel room,1000,30,0,11,282
29923599,220229838,1,40.76176,-73.97659,Hotel room,1000,30,1,11,316
29923619,220229838,1,40.76188,-73.97511,Hotel room,1000,30,0,11,316
29923634,220229838,1,40.76175,-73.97503,Hotel room,1000,30,1,11,316
29923654,220229838,1,40.76231,-73.97467,Hotel room,1000,30,0,11,282
29923697,220229838,1,40.76208,-73.9765,Hotel room,1000,30,1,11,282
35909995,263750864,3,40.69841,-73.96025,Hotel room,1000,30,0,1,364
36103176,270008247,1,40.76144,-73.9774,Private room,1000,1,3,3,0
38215806,151578279,3,40.63002,-73.947,Shared room,1000,1,33,1,90
38776007,296511624,1,40.77831,-73.98267,Entire home/apt,1000,3,16,1,71
39535849,303764720,3,40.65328,-73.95967,Entire home/apt,1000,1,1,1,180
41085750,224972356,1,40.8387,-73.93965,Private room,1000,30,0,1,180
41126713,90154348,1,40.76011,-73.99761,Entire home/apt,1000,30,0,2,365
41693557,26249208,1,40.77951,-73.94831,Entire home/apt,1000,30,1,1,88
42662526,339866869,1,40.76929,-73.98113,Private room,1000,30,0,1,365
43470932,296716302,3,40.63243,-73.89692,Private room,1000,1,0,2,179
45310726,1766799,3,40.71051,-73.93471,Entire home/apt,1000,30,0,1,358
46007624,683230,1,40.7544,-73.97085,Entire home/apt,1000,30,0,3,363
46078814,123745971,1,40.74633,-73.98123,Private room,1000,30,0,10,364
46331352,368414381,3,40.5867,-73.94918,Private room,1000,38,0,3,365
46816415,54328307,1,40.74567,-73.99055,Entire home/apt,1000,30,1,1,61
48542532,65482154,2,40.81794,-73.90084,Private room,1000,1,0,2,365
50526154,7456416,1,40.73798,-74.00464,Entire home/apt,1000,2,0,2,95
51278279,191186824,1,40.7975,-73.94835,Private room,1000,30,0,1,176
51616483,165317372,3,40.68028539,-73.89354285,Entire home/apt,1000,1,0,2,363
6969473,30247261,1,40.7202,-73.99826,Entire home/apt,999,30,1,1,0
30950513,26556695,1,40.76034,-73.97517,Entire home/apt,999,1,6,6,269
33771250,53481729,1,40.75054,-73.98572,Entire home/apt,999,1,0,1,0
34485737,261632622,1,40.75547,-73.98457,Hotel room,999,1,0,8,0
34485740,261632622,1,40.75547,-73.98457,Hotel room,999,1,0,8,0
34491885,261750091,1,40.76157,-73.98257,Hotel room,999,1,0,7,0
36668085,31617911,1,40.71775,-73.99989,Entire home/apt,999,30,1,1,0
37720797,229901581,1,40.76355,-73.9652,Entire home/apt,999,3,53,1,274
39150564,11726951,1,40.77471,-73.95629,Entire home/apt,999,30,1,1,0
40167967,287354340,1,40.75952,-73.99143,Entire home/apt,999,30,5,1,194
43315653,3005203,3,40.71691,-73.94083,Entire home/apt,999,30,0,1,365
51790378,408468386,1,40.75403275,-73.9752054,Entire home/apt,999,1,0,1,365
31439428,20445702,1,40.7117,-73.98671,Shared room,998,60,0,1,0
9809784,3976298,3,40.67933,-73.96748,Entire home/apt,995,5,1,1,34
16846366,436642,1,40.78226,-73.98471,Entire home/apt,995,5,29,1,71
18271282,126311719,1,40.72383,-73.9982,Entire home/apt,995,30,8,1,275
38550982,7175319,1,40.76108,-73.98478,Entire home/apt,995,30,0,1,363
41285370,2521127,1,40.76797,-73.98513,Entire home/apt,995,30,3,3,167
44625524,2771914,3,40.65616,-73.97811,Entire home/apt,995,30,0,1,0
46801349,52057517,1,40.76226,-73.997,Entire home/apt,994,2,14,2,127
49946551,341752262,1,40.74653,-73.98862,Entire home/apt,991,1,0,12,0
14012606,30283594,1,40.72386,-74.00885,Entire home/apt,989,30,0,54,120
51774329,408279375,1,40.86723435,-73.92902398,Entire home/apt,989,1,0,1,365
51841906,367484028,1,40.75561839,-73.99481822,Private room,986,30,0,12,335
51844621,367484028,1,40.75553619,-73.99378881,Private room,986,30,0,12,365
51844964,367484028,1,40.7559036,-73.99517354,Private room,986,30,0,12,365
42683135,244370442,1,40.76054,-73.98732,Private room,985,1,0,8,0
43449985,216235179,3,40.69987,-73.92047,Entire home/apt,985,35,1,26,263
50396919,388381091,1,40.76159,-73.96739,Entire home/apt,984,2,7,1,334
34490368,260618374,1,40.75544,-73.98837,Hotel room,981,1,4,13,346
12657888,68769040,1,40.80183,-73.96373,Private room,980,30,1,1,0
22790196,19981762,1,40.71703,-74.01327,Entire home/apt,980,30,0,1,0
39435705,23772724,1,40.73925,-73.98031,Entire home/apt,980,30,0,45,365
39435760,23772724,1,40.73934,-73.97988,Entire home/apt,980,30,0,45,365
39435765,23772724,1,40.74065,-73.98125,Entire home/apt,980,30,0,45,321
39435773,23772724,1,40.74128,-73.97862,Entire home/apt,980,30,0,45,365
39435811,23772724,1,40.73954,-73.97943,Entire home/apt,980,30,0,45,365
39435835,23772724,1,40.74207,-73.98128,Entire home/apt,980,30,0,45,365
39553672,23772724,1,40.78321,-73.94558,Entire home/apt,980,30,2,45,257
39878798,23772724,1,40.78111,-73.94586,Entire home/apt,980,30,2,45,336
39878837,23772724,1,40.74,-73.97855,Entire home/apt,980,30,0,45,365
41588070,313246536,1,40.7572,-73.99568,Entire home/apt,980,1,21,2,326
41789758,23772724,1,40.78311,-73.94711,Entire home/apt,980,30,4,45,253
42034928,23772724,1,40.78315,-73.94566,Entire home/apt,980,30,2,45,257
42444354,23772724,1,40.78559,-73.95286,Entire home/apt,980,30,4,45,245
42596536,23772724,1,40.7732,-73.95157,Entire home/apt,980,30,0,45,340
42616633,123745971,1,40.78205,-73.94813,Private room,980,30,0,10,0
2299633,11747009,1,40.76096,-73.98646,Entire home/apt,975,30,1,1,0
21980723,6675176,1,40.82215,-73.95509,Entire home/apt,975,5,60,1,330
26058634,195831428,1,40.74496,-74.0035,Entire home/apt,975,5,6,1,177
18094212,121274,3,40.68702,-73.99626,Entire home/apt,971,5,9,1,9
42490046,57655724,1,40.77989,-73.97948,Entire home/apt,971,3,25,2,0
15857334,26556695,1,40.76239,-73.97498,Entire home/apt,970,1,15,6,266
8437316,19212222,1,40.74412,-73.98292,Entire home/apt,958,7,13,1,0
7816449,1317360,1,40.72222,-74.00112,Entire home/apt,957,30,46,1,280
41856757,27647066,1,40.75357,-73.97312,Entire home/apt,957,3,0,1,3
46852193,75881392,3,40.59924,-73.96201,Entire home/apt,956,1,0,1,365
46727968,376743005,1,40.72102,-73.98824,Private room,952,1,2,3,176
42270478,335548065,1,40.74628,-73.99871,Entire home/apt,951,1,11,2,340
43433217,202781377,3,40.68591,-73.99053,Entire home/apt,951,5,12,1,313
512209,2521513,3,40.69923,-73.99402,Entire home/apt,950,4,64,1,62
2186138,11147328,1,40.75764,-73.96827,Entire home/apt,950,30,0,1,0
5006113,6095946,1,40.72044,-74.00399,Entire home/apt,950,21,2,1,245
21009737,2506798,1,40.72973,-73.99392,Entire home/apt,950,30,0,1,90
26366913,4806931,1,40.71987,-74.00177,Entire home/apt,950,2,5,1,357
37487817,297762,1,40.7345,-74.00746,Entire home/apt,950,30,1,1,0
38067033,23334165,1,40.82387,-73.94424,Entire home/apt,950,30,2,6,244
50497522,23978662,3,40.68524,-73.98459,Entire home/apt,950,28,0,1,20
51728433,55089786,1,40.752655,-73.972481,Private room,946,2,0,6,355
51752298,312449013,1,40.77922072,-73.97674142,Entire home/apt,946,28,0,4,338
43626965,302903408,3,40.68401,-73.98799,Entire home/apt,945,30,6,4,270
32562943,123745971,1,40.78209,-73.94702,Private room,940,30,1,10,0
49733348,99545344,1,40.76019,-73.99962,Entire home/apt,938,3,7,1,323
12404820,40015388,3,40.67086,-73.97847,Private room,935,30,0,1,0
42508957,287514704,4,40.71396,-73.78238,Private room,933,30,0,1,0
43785452,1732819,3,40.7148,-73.96546,Entire home/apt,928,3,7,1,225
9476551,49117409,1,40.726,-74.00068,Entire home/apt,925,30,51,1,305
15085833,5525273,1,40.8044,-73.95745,Entire home/apt,925,30,1,2,363
47594250,375310869,3,40.73116,-73.95525,Entire home/apt,914,30,0,37,274
38957054,268613328,1,40.74771,-73.9791,Hotel room,909,1,0,7,61
49010998,5615582,1,40.75281,-73.98467,Private room,905,1,0,15,308
31084737,107434423,1,40.715794,-74.005875,Entire home/apt,904,30,0,297,0
141335,687361,3,40.67487,-73.97637,Entire home/apt,900,1,37,1,360
273190,605463,1,40.7327,-74.00267,Entire home/apt,900,5,28,3,275
2135766,4074918,1,40.79513,-73.97631,Entire home/apt,900,30,0,1,0
2149184,7363831,1,40.72786,-74.00149,Entire home/apt,900,30,0,1,0
5442313,3483450,3,40.6802,-73.91366,Entire home/apt,900,30,6,4,365
6558125,28305098,1,40.74399,-73.99105,Entire home/apt,900,30,13,1,0
12221970,9040879,4,40.59349,-73.78829,Entire home/apt,900,1,20,2,362
15928889,103273584,3,40.69297,-73.92659,Private room,900,30,3,1,178
25940097,6654682,1,40.80752,-73.95279,Entire home/apt,900,6,18,2,82
30935679,231163395,1,40.82098,-73.93852,Private room,900,30,0,1,0
33427855,148108,1,40.7231,-73.9899,Entire home/apt,900,1,1,2,364
33936370,43676525,3,40.69048,-73.90965,Private room,900,30,0,1,364
40533628,9892766,1,40.74367,-74.00587,Entire home/apt,900,30,0,1,0
42356174,72497941,2,40.87677,-73.84553,Entire home/apt,900,2,2,1,120
44267714,13878635,1,40.76579,-73.99293,Entire home/apt,900,30,0,3,28
45189458,48863753,1,40.76376,-73.98645,Entire home/apt,900,30,0,1,173
48479151,326768388,3,40.67434,-74.00021,Private room,900,30,0,1,365
48487568,183791264,3,40.65381,-73.92574,Entire home/apt,900,30,0,1,365
50087587,339944562,1,40.74133,-73.98194,Entire home/apt,900,4,1,1,319
15149591,96098402,1,40.75158,-73.972,Private room,899,3,4,7,365
15204878,96098402,1,40.7516,-73.97345,Private room,899,2,5,7,365
15218066,96098402,1,40.75337,-73.97328,Private room,899,3,2,7,365
16634357,109886922,1,40.7767,-73.95327,Entire home/apt,899,30,6,1,89
18927644,131073858,1,40.74963,-73.97825,Entire home/apt,899,30,1,1,0
35032018,263896353,1,40.75736,-73.99424,Private room,899,1,7,3,335
38794892,296716302,3,40.63307,-73.89727,Private room,897,30,5,2,365
41336712,2521127,1,40.76862,-73.98513,Entire home/apt,895,30,0,3,293
6520350,4089529,4,40.59411,-73.79647,Entire home/apt,893,3,103,1,354
46608176,3984431,1,40.7665,-73.98708,Entire home/apt,890,28,13,1,0
43383323,307197943,1,40.75981,-73.99482,Entire home/apt,888,1,46,5,307
22340384,18049970,3,40.66107,-73.90149,Entire home/apt,886,1,144,1,360
35595716,266569093,1,40.7538,-73.9698,Entire home/apt,886,3,36,1,253
42687566,244370442,1,40.76029,-73.98794,Private room,885,1,0,8,0
31511563,236111560,1,40.77966,-73.98446,Entire home/apt,879,4,8,1,327
46107709,4132784,1,40.72048,-74.00157,Entire home/apt,879,2,8,1,5
46478370,9201337,1,40.76387,-73.96562,Entire home/apt,879,5,2,1,292
45456352,307197943,1,40.7615,-73.99681,Entire home/apt,876,1,23,5,311
34485286,260861596,1,40.72277,-74.0048,Private room,875,1,2,2,284
35570674,49658508,1,40.74368,-73.97919,Entire home/apt,871,3,24,1,28
48698796,313246536,1,40.74171,-73.99616,Entire home/apt,868,1,4,2,354
50632695,309763577,2,40.90068,-73.85269,Entire home/apt,857,1,0,1,87
49046672,348619646,1,40.74696,-73.98677,Private room,856,1,2,49,88
24919398,43954564,3,40.70702,-73.92227,Private room,853,30,1,1,0
49509755,43599290,1,40.72272,-74.00408,Entire home/apt,852,2,1,3,211
2185842,6910298,1,40.7598,-73.98886,Entire home/apt,850,30,0,1,0
4720719,19924780,1,40.74902,-73.99241,Entire home/apt,850,30,106,2,244
9857920,29941633,1,40.71567,-74.00611,Entire home/apt,850,30,0,1,0
13040221,5302382,1,40.74379,-73.99678,Entire home/apt,850,30,13,1,0
14010220,9419684,1,40.72389,-74.00794,Entire home/apt,850,30,0,43,185
35497497,88352949,3,40.6828,-73.98552,Entire home/apt,850,3,4,3,328
39083120,2675644,5,40.64167,-74.09808,Entire home/apt,850,30,0,1,365
40181791,39517852,4,40.75827,-73.92579,Entire home/apt,850,30,4,1,87
41582140,228940773,1,40.76613,-73.99306,Entire home/apt,850,30,9,1,365
41993997,332593300,4,40.74671,-73.95102,Entire home/apt,850,30,0,1,364
42624860,3197762,1,40.74499,-73.98881,Entire home/apt,850,30,1,1,365
42645101,335368354,1,40.76052,-73.99645,Entire home/apt,850,5,52,1,232
43776325,575075,1,40.77711,-73.94698,Entire home/apt,850,30,1,1,180
43883517,350711081,1,40.72515,-74.00494,Entire home/apt,850,30,4,1,283
47459240,163035332,1,40.76196,-73.98658,Entire home/apt,850,30,0,1,365
48026750,359586973,1,40.75451,-73.99157,Entire home/apt,850,1,0,1,0
49813144,36119859,1,40.7516,-73.97357,Entire home/apt,850,7,0,1,332
39531655,302903408,3,40.68397,-73.98836,Entire home/apt,849,30,8,4,365
34119451,5173736,1,40.73488,-73.98707,Entire home/apt,843,30,27,1,330
46637086,172339405,3,40.68148189,-73.90850449,Entire home/apt,843,1,0,3,246
50003985,202701019,1,40.77703,-73.98263,Entire home/apt,843,3,2,1,238
46361294,271249923,1,40.73849,-73.98241,Entire home/apt,842,4,9,1,47
31220573,106825862,1,40.75874,-73.99205,Entire home/apt,840,30,0,1,0
34490373,260639745,1,40.76211,-73.98276,Hotel room,840,1,0,14,0
37023920,261014146,1,40.73313,-73.97678,Private room,840,30,0,1,90
33429437,230831241,1,40.78805,-73.95084,Entire home/apt,835,3,56,1,223
50916710,308942350,4,40.72752,-73.78898,Entire home/apt,833,30,0,2,365
48658249,28692874,1,40.72383,-73.97671,Entire home/apt,829,5,7,1,65
37648875,1102291,3,40.68309,-73.93806,Entire home/apt,828,3,34,1,277
51577841,52057517,1,40.7533336,-74.00179626,Entire home/apt,828,2,0,2,335
51757325,408085454,1,40.81505625,-73.94641537,Entire home/apt,828,1,0,1,365
15289766,7850260,1,40.80635,-73.9468,Entire home/apt,821,1,1,3,88
37280114,273966126,3,40.68752,-73.95485,Entire home/apt,821,2,13,1,363
4726893,35273820,1,40.72943,-73.98116,Entire home/apt,815,3,10,1,4
24836464,175019394,4,40.67162,-73.77911,Entire home/apt,814,1,5,6,89
15260962,26830685,1,40.72635,-74.0007,Entire home/apt,808,30,57,1,49
48283893,389674365,1,40.73114,-74.00096,Entire home/apt,806,30,0,2,276
752616,3916070,1,40.7156,-73.9915,Entire home/apt,800,3,54,1,0
815544,4284566,1,40.71722,-74.00617,Entire home/apt,800,30,0,1,0
2060768,10547610,1,40.73412,-74.00726,Entire home/apt,800,30,0,1,0
2283143,11661229,1,40.78249,-73.98537,Entire home/apt,800,30,0,1,0
2294663,6509406,1,40.75786,-73.99485,Entire home/apt,800,30,0,1,0
3946239,20449694,3,40.68805,-73.95865,Entire home/apt,800,30,12,1,0
4726941,724633,1,40.72276,-74.0094,Entire home/apt,800,2,7,1,0
5144979,12115582,1,40.72505,-74.00126,Entire home/apt,800,30,57,1,291
6937897,36375657,1,40.73924,-73.98126,Shared room,800,30,1,1,0
6947196,36425465,1,40.73699,-73.99265,Entire home/apt,800,30,0,1,0
8551866,45016174,1,40.74763,-73.98931,Entire home/apt,800,30,0,1,0
8577949,11623096,3,40.64718,-73.96634,Entire home/apt,800,30,1,1,0
10345066,53244654,4,40.73989,-73.92313,Entire home/apt,800,30,0,1,0
10983794,6187360,1,40.73707,-73.98511,Entire home/apt,800,365,6,1,363
12591059,68240110,3,40.65785,-73.96068,Entire home/apt,800,30,4,1,0
14471418,60535711,1,40.76049,-73.97574,Entire home/apt,800,30,6,2,363
14483469,19928013,1,40.73575,-73.99217,Entire home/apt,800,30,0,1,0
15340854,97808036,1,40.81027,-73.94371,Entire home/apt,800,4,22,1,120
17974244,231704,1,40.78918,-73.97922,Entire home/apt,800,30,1,1,335
20305160,1715301,5,40.59324,-74.0608,Entire home/apt,800,30,0,6,365
22704069,162575767,1,40.72212,-74.00027,Entire home/apt,800,30,0,1,0
26867635,196609694,1,40.75727,-73.98298,Entire home/apt,800,30,0,3,336
27552868,21963202,4,40.71888,-73.78828,Entire home/apt,800,1,1,2,354
29935981,1902578,3,40.72699,-73.95574,Entire home/apt,800,4,7,1,332
30046140,59011845,1,40.79911,-73.95282,Entire home/apt,800,30,0,1,83
30101694,4750332,1,40.75916,-73.99344,Entire home/apt,800,180,0,1,0
32080210,29278028,1,40.77747,-73.956,Entire home/apt,800,5,17,3,94
32668712,521964,3,40.68649,-73.94174,Entire home/apt,800,2,122,1,0
34127215,257685807,3,40.70943,-73.96024,Entire home/apt,800,30,21,1,216
35999656,270829432,1,40.72153,-73.98618,Entire home/apt,800,30,0,1,89
39371379,285373996,1,40.71906,-73.98259,Entire home/apt,800,30,40,1,90
40059156,1024786,1,40.73269,-74.00286,Entire home/apt,800,3,22,1,20
41588916,218260240,3,40.70951,-73.95931,Entire home/apt,800,30,5,1,90
43358106,66125531,1,40.75946,-73.9867,Private room,800,1,0,3,365
44137259,46488794,5,40.64363,-74.1074,Private room,800,60,0,1,83
46077751,123745971,1,40.74644,-73.98279,Private room,800,30,0,10,364
46941857,13603829,3,40.6965,-73.92867,Entire home/apt,800,1,5,5,355
48445935,88801793,3,40.72872,-73.95362,Private room,800,30,0,3,90
48608564,88801793,3,40.72859,-73.95496,Private room,800,30,0,3,365
48608661,88801793,3,40.7288,-73.95349,Private room,800,30,0,3,365
49685423,8387407,3,40.68121,-73.95208,Entire home/apt,800,1,1,4,365
50436428,389674365,1,40.73343,-74.00081,Entire home/apt,800,30,0,2,365
51323014,17775359,3,40.71197,-73.94801,Entire home/apt,800,30,0,3,153
51556489,417660799,3,40.68950808,-73.93266138,Entire home/apt,800,1,0,1,361
51580661,412667130,1,40.75377641,-73.97277966,Private room,800,2,0,1,5
51842721,312449013,1,40.77752052,-73.97686278,Entire home/apt,800,28,0,4,365
15206157,96098402,1,40.7515,-73.97173,Private room,799,3,8,7,365
15206607,96098402,1,40.7515,-73.97265,Private room,799,3,3,7,365
21421478,95740207,1,40.7839,-73.97638,Entire home/apt,799,30,0,1,0
32501807,71276635,1,40.83403,-73.94345,Shared room,799,1,59,6,88
46339073,372832765,3,40.70719,-73.93962,Private room,799,1,2,11,365
46472388,375788370,1,40.75658,-73.9932,Entire home/apt,799,30,0,1,365
46554525,372832765,3,40.70681,-73.93797,Private room,799,1,1,11,90
51748268,36053172,3,40.57949,-74.00278,Entire home/apt,799,2,0,3,314
51826610,183779546,3,40.71841011,-73.95052912,Entire home/apt,799,1,0,1,177
40365807,69533355,1,40.70827,-74.01066,Entire home/apt,796,5,0,1,365
40403662,12197079,1,40.75756,-73.96582,Entire home/apt,795,30,19,1,365
45703289,210294,3,40.67937,-73.964,Entire home/apt,795,7,5,1,170
1166890,713002,1,40.81112,-73.95777,Entire home/apt,793,30,6,1,0
20621413,145801588,1,40.75151,-73.97184,Private room,792,3,4,4,255
49011008,5615582,1,40.75304,-73.98647,Private room,792,1,1,15,306
14104044,84914817,1,40.74612,-73.97454,Entire home/apt,790,30,7,2,365
35772999,20049684,1,40.74796,-74.00588,Entire home/apt,790,30,0,1,333
953314,5175217,1,40.74322,-73.98362,Entire home/apt,789,30,155,1,365
